platform,server,uid,rid,dataUnix,num,totalMoney
IOS,13,1|1983,1|1983|1|13|0,1571520759,6,462
IOS_YY,14,1|1788,1|1788|1|14|0,1571521389,3,267
H5,14,1|2213,1|2213|1|14|0,1571521449,8,264
ADR,20,2|1188,2|1188|2|20|1,1571521989,3,282
IOS_YY,5,0|2238,0|2238|0|05|1,1571522439,7,483
H5,13,1|1696,1|1696|1|13|1,1571522859,0,0
IOS_YY,2,0|1509,0|1509|0|02|1,1571524989,3,165
IOS_YY,24,2|2228,2|2228|2|24|1,1571525409,0,0
H5,4,0|2106,0|2106|0|04|1,1571526729,7,630
H5,10,1|1541,1|1541|1|10|1,1571527329,2,180
IOS_YY,15,1|2208,1|2208|1|15|1,1571528919,0,0
IOS_YY,2,0|2167,0|2167|0|02|0,1571531319,5,355
H5,25,2|2639,2|2639|2|25|0,1571531469,8,224
H5,23,2|1066,2|1066|2|23|0,1571532909,0,0
H5,0,0|2354,0|2354|0|00|0,1571533149,9,612
IOS_YY,4,0|1786,0|1786|0|04|1,1571536179,6,468
IOS_YY,24,2|56,2|56|2|24|0,1571536389,6,318
H5,2,0|2257,0|2257|0|02|0,1571536839,1,59
ADR,22,2|752_65,2|752_65|2|22|1,1571537109,6,216
IOS,24,2|1784,2|1784|2|24|0,1571538339,8,680
ADR,1,0|2563,0|2563|0|01|0,1571538459,0,0
IOS_YY,13,1|942,1|942|1|13|1,1571538669,0,0
IOS_YY,24,2|1745,2|1745|2|24|0,1571538819,4,360
H5,3,0|538,0|538|0|03|0,1571538879,7,357
IOS_YY,5,0|176,0|176|0|05|1,1571541369,7,245
IOS_YY,23,2|348,2|348|2|23|0,1571541969,1,45
H5,14,1|2271,1|2271|1|14|0,1571542599,7,168
IOS,0,0|526,0|526|0|00|0,1571542629,0,0
H5,1,0|204,0|204|0|01|0,1571542959,7,490
IOS_YY,14,1|2879,1|2879|1|14|0,1571543199,2,170
ADR,25,2|2913,2|2913|2|25|1,1571543799,9,666
ADR,3,0|2061,0|2061|0|03|0,1571544219,2,176
IOS,12,1|2375,1|2375|1|12|1,1571544759,1,39
IOS,15,1|577,1|577|1|15|0,1571546469,3,159
H5,2,0|2459,0|2459|0|02|1,1571548269,0,0
IOS_YY,13,1|1498,1|1498|1|13|1,1571548719,5,20
ADR,12,1|2349,1|2349|1|12|0,1571548749,1,90
IOS_YY,4,0|36,0|36|0|04|1,1571548929,6,354
H5,3,0|1086,0|1086|0|03|0,1571549259,7,392
H5,22,2|1955,2|1955|2|22|0,1571550609,4,48
H5,14,1|1870,1|1870|1|14|1,1571550999,2,150
ADR,14,1|481,1|481|1|14|1,1571551359,6,264
IOS_YY,15,1|1990,1|1990|1|15|0,1571551509,9,711
IOS_YY,25,2|1589,2|1589|2|25|0,1571551659,8,16
ADR,21,2|1191,2|1191|2|21|0,1571552109,7,182
IOS_YY,13,1|226,1|226|1|13|0,1571552259,2,154
IOS_YY,2,0|1052,0|1052|0|02|1,1571552379,7,259
ADR,11,1|723_286,1|723_286|1|11|0,1571552529,2,186
ADR,12,1|1017,1|1017|1|12|1,1571552709,2,14
H5,15,1|1570,1|1570|1|15|0,1571553489,7,77
IOS_YY,0,0|350,0|350|0|00|1,1571553549,4,288
ADR,25,2|1335,2|1335|2|25|0,1571554419,2,124
IOS,20,2|1447,2|1447|2|20|0,1571554629,0,0
IOS,20,2|2154,2|2154|2|20|0,1571555079,6,378
H5,2,0|2498,0|2498|0|02|0,1571557029,4,296
IOS_YY,25,2|2838,2|2838|2|25|0,1571558109,1,66
ADR,5,0|823,0|823|0|05|0,1571558379,6,276
IOS_YY,4,0|2889,0|2889|0|04|1,1571559069,0,0
H5,2,0|1046,0|1046|0|02|0,1571559759,0,0
IOS_YY,0,0|1461_7,0|1461_7|0|00|0,1571559909,2,84
ADR,3,0|71,0|71|0|03|0,1571563119,6,342
IOS_YY,22,2|2189,2|2189|2|22|1,1571563269,8,336
ADR,3,0|2673,0|2673|0|03|0,1571563629,9,162
IOS_YY,5,0|1868,0|1868|0|05|1,1571564229,3,108
ADR,0,0|345,0|345|0|00|0,1571564529,4,332
IOS_YY,1,0|2558,0|2558|0|01|1,1571564859,3,150
H5,22,2|1978,2|1978|2|22|1,1571565339,9,711
IOS,2,0|681,0|681|0|02|1,1571565369,6,552
IOS,4,0|1892,0|1892|0|04|0,1571566419,5,450
IOS,14,1|1078,1|1078|1|14|0,1571566629,6,390
H5,1,0|2070,0|2070|0|01|1,1571566779,9,198
IOS_YY,22,2|67,2|67|2|22|0,1571567079,5,135
H5,15,1|1483,1|1483|1|15|1,1571568729,7,399
ADR,5,0|1190,0|1190|0|05|1,1571568819,9,873
H5,10,1|1661,1|1661|1|10|1,1571569659,5,160
IOS,22,2|586,2|586|2|22|0,1571569929,6,24
IOS,25,2|1572,2|1572|2|25|1,1571570889,3,249
H5,1,0|1747,0|1747|0|01|1,1571572089,3,78
H5,25,2|847,2|847|2|25|1,1571572269,3,54
H5,21,2|1166,2|1166|2|21|1,1571572599,3,195
IOS,0,0|482,0|482|0|00|0,1571572749,7,476
ADR,1,0|1094,0|1094|0|01|1,1571573079,4,288
H5,20,2|1196,2|1196|2|20|0,1571576529,3,174
IOS,14,1|582,1|582|1|14|0,1571577159,8,624
IOS_YY,20,2|2088,2|2088|2|20|1,1571577279,3,294
ADR,0,0|2367,0|2367|0|00|1,1571579649,2,86
IOS,0,0|239,0|239|0|00|1,1571579919,7,182
H5,2,0|1625,0|1625|0|02|0,1571580519,2,174
IOS,20,2|32,2|32|2|20|0,1571581569,5,60
ADR,14,1|586_289,1|586_289|1|14|1,1571581599,8,568
IOS,24,2|2981,2|2981|2|24|1,1571583189,8,416
IOS_YY,21,2|2595,2|2595|2|21|0,1571583849,6,42
IOS,22,2|973,2|973|2|22|1,1571584119,7,574
IOS,12,1|2212,1|2212|1|12|1,1571584299,6,270
IOS,1,0|2864,0|2864|0|01|0,1571585619,2,88
IOS,20,2|2026,2|2026|2|20|1,1571585739,6,318
IOS_YY,22,2|2687,2|2687|2|22|0,1571586789,8,224
ADR,20,2|907,2|907|2|20|1,1571586909,5,320
H5,15,1|1448,1|1448|1|15|1,1571501559,1,55
ADR,11,1|801,1|801|1|11|0,1571501589,6,48
ADR,22,2|1567,2|1567|2|22|1,1571501919,3,93
H5,15,1|2104,1|2104|1|15|0,1571502189,8,792
ADR,11,1|1141,1|1141|1|11|1,1571502729,4,144
IOS,0,0|1771,0|1771|0|00|0,1571503239,4,128
H5,25,2|1629,2|1629|2|25|1,1571504709,5,420
IOS,3,0|1066_52,0|1066_52|0|03|0,1571505159,9,549
IOS_YY,4,0|510,0|510|0|04|0,1571506899,0,0
ADR,11,1|921,1|921|1|11|1,1571506989,6,546
IOS_YY,25,2|691,2|691|2|25|1,1571507559,6,192
IOS_YY,22,2|1519,2|1519|2|22|1,1571509089,7,294
ADR,2,0|944,0|944|0|02|1,1571509239,6,408
IOS_YY,24,2|769,2|769|2|24|1,1571509629,6,588
IOS,12,1|2623,1|2623|1|12|1,1571510769,3,21
IOS,0,0|1641,0|1641|0|00|1,1571512869,0,0
H5,21,2|691,2|691|2|21|1,1571513019,9,504
ADR,25,2|290,2|290|2|25|0,1571513259,7,651
IOS_YY,0,0|1571,0|1571|0|00|1,1571513739,5,350
H5,15,1|1061,1|1061|1|15|0,1571513979,1,70
IOS,14,1|1814,1|1814|1|14|1,1571514039,9,0
IOS,15,1|1934,1|1934|1|15|0,1571516469,6,192
H5,1,0|2903,0|2903|0|01|0,1571516709,1,68
IOS_YY,10,1|199,1|199|1|10|0,1571519499,3,231
ADR,13,1|1264,1|1264|1|13|1,1571520009,6,372
IOS_YY,0,0|2395,0|2395|0|00|1,1571520549,8,584
IOS,13,1|366,1|366|1|13|1,1571520819,3,12
IOS_YY,4,0|2856,0|2856|0|04|0,1571521269,7,385
IOS,23,2|769,2|769|2|23|1,1571521509,9,279
ADR,10,1|1731,1|1731|1|10|1,1571521569,0,0
H5,20,2|645,2|645|2|20|1,1571521689,8,200
IOS_YY,5,0|669,0|669|0|05|0,1571523729,2,144
ADR,12,1|2813,1|2813|1|12|0,1571524119,5,465
ADR,25,2|2918,2|2918|2|25|1,1571524299,5,140
ADR,4,0|178,0|178|0|04|1,1571524779,3,138
ADR,24,2|1108,2|1108|2|24|1,1571524809,3,87
IOS_YY,0,0|2926,0|2926|0|00|0,1571525169,6,138
IOS_YY,15,1|477,1|477|1|15|0,1571525379,8,88
H5,25,2|1231,2|1231|2|25|0,1571525619,3,279
IOS,12,1|2402,1|2402|1|12|1,1571525769,1,91
ADR,11,1|1124_40,1|1124_40|1|11|0,1571525979,4,208
IOS_YY,14,1|903,1|903|1|14|0,1571526189,6,498
H5,24,2|286,2|286|2|24|0,1571527299,1,64
IOS_YY,24,2|1807,2|1807|2|24|0,1571527659,7,399
IOS,4,0|637,0|637|0|04|0,1571528439,3,24
H5,10,1|2724,1|2724|1|10|0,1571530209,1,46
ADR,11,1|1409,1|1409|1|11|0,1571531109,0,0
H5,20,2|764,2|764|2|20|0,1571531229,7,420
IOS,25,2|1592,2|1592|2|25|0,1571533809,6,240
IOS_YY,0,0|1571,0|1571|0|00|1,1571534019,9,846
IOS,1,0|1624_214,0|1624_214|0|01|1,1571534169,9,117
ADR,21,2|1078,2|1078|2|21|1,1571535459,1,44
H5,10,1|1473,1|1473|1|10|1,1571537019,3,75
IOS,1,0|651,0|651|0|01|1,1571538189,1,43
ADR,11,1|1331,1|1331|1|11|1,1571538429,2,16
ADR,12,1|1436,1|1436|1|12|1,1571539239,5,205
IOS,25,2|1698,2|1698|2|25|1,1571539389,7,504
IOS_YY,25,2|669,2|669|2|25|0,1571540079,6,462
IOS_YY,12,1|2485,1|2485|1|12|1,1571540259,4,92
ADR,25,2|1277,2|1277|2|25|1,1571540289,4,176
ADR,14,1|2961,1|2961|1|14|0,1571540679,2,120
H5,23,2|1570,2|1570|2|23|1,1571540889,4,192
H5,24,2|2199,2|2199|2|24|1,1571543019,1,49
IOS_YY,24,2|2578,2|2578|2|24|1,1571544939,1,67
IOS,11,1|2919,1|2919|1|11|1,1571545329,7,119
IOS_YY,12,1|535,1|535|1|12|0,1571545749,0,0
IOS_YY,3,0|2293,0|2293|0|03|1,1571547939,4,8
ADR,4,0|2038,0|2038|0|04|1,1571550819,0,0
ADR,21,2|2298,2|2298|2|21|0,1571551179,8,680
ADR,22,2|2476,2|2476|2|22|0,1571551239,1,16
IOS,12,1|431,1|431|1|12|1,1571551779,0,0
IOS,10,1|1966_190,1|1966_190|1|10|1,1571553609,0,0
ADR,11,1|203,1|203|1|11|0,1571553969,2,10
ADR,22,2|1085,2|1085|2|22|1,1571554119,8,744
ADR,4,0|2269,0|2269|0|04|0,1571554749,1,49
H5,5,0|689,0|689|0|05|1,1571555499,4,132
IOS_YY,22,2|1057,2|1057|2|22|1,1571556399,0,0
ADR,14,1|1041,1|1041|1|14|1,1571556699,6,162
ADR,13,1|2083,1|2083|1|13|0,1571557419,1,44
H5,11,1|1488_265,1|1488_265|1|11|0,1571557929,7,476
IOS_YY,3,0|658,0|658|0|03|1,1571558889,4,224
ADR,12,1|409,1|409|1|12|0,1571560479,1,73
H5,22,2|344,2|344|2|22|1,1571560809,2,58
IOS,4,0|2130,0|2130|0|04|0,1571561319,2,44
IOS,15,1|599,1|599|1|15|0,1571562339,3,27
ADR,22,2|2935,2|2935|2|22|1,1571564769,4,384
IOS_YY,12,1|2697,1|2697|1|12|0,1571564949,2,104
IOS_YY,15,1|378,1|378|1|15|1,1571565189,1,88
IOS,12,1|2336,1|2336|1|12|1,1571565249,7,280
ADR,1,0|624,0|624|0|01|0,1571566839,7,35
ADR,13,1|2635,1|2635|1|13|0,1571567289,6,318
IOS,13,1|2217,1|2217|1|13|1,1571567799,7,336
H5,13,1|688,1|688|1|13|0,1571568849,9,45
H5,11,1|2435,1|2435|1|11|0,1571569029,2,14
H5,13,1|1979,1|1979|1|13|0,1571569209,8,168
IOS_YY,24,2|1774,2|1774|2|24|0,1571569629,9,549
H5,12,1|824,1|824|1|12|0,1571570169,6,570
IOS,5,0|2419,0|2419|0|05|1,1571570439,8,384
IOS,23,2|313,2|313|2|23|0,1571570949,9,378
IOS_YY,13,1|64,1|64|1|13|0,1571571579,2,50
IOS_YY,14,1|369,1|369|1|14|0,1571572539,3,255
ADR,5,0|1195,0|1195|0|05|0,1571572779,8,680
IOS_YY,4,0|2498,0|2498|0|04|1,1571578119,2,158
IOS_YY,13,1|539,1|539|1|13|1,1571578449,3,267
H5,23,2|808,2|808|2|23|1,1571579979,4,236
IOS_YY,0,0|2983,0|2983|0|00|0,1571580129,5,205
H5,1,0|2213,0|2213|0|01|0,1571580219,9,153
ADR,12,1|241,1|241|1|12|1,1571581629,8,456
H5,3,0|1502,0|1502|0|03|0,1571581839,7,77
H5,22,2|1987,2|1987|2|22|0,1571582109,8,368
H5,20,2|1769,2|1769|2|20|1,1571583339,3,21
H5,21,2|1372,2|1372|2|21|0,1571583369,7,574
IOS,2,0|1619,0|1619|0|02|0,1571584419,0,0
ADR,4,0|29,0|29|0|04|0,1571584479,7,532
H5,2,0|2521,0|2521|0|02|0,1571586879,0,0
ADR,14,1|2383,1|2383|1|14|1,1571500989,7,49
ADR,3,0|1687,0|1687|0|03|0,1571501229,6,132
H5,3,0|681,0|681|0|03|0,1571501649,9,639
IOS,3,0|2617,0|2617|0|03|0,1571502129,8,288
H5,15,1|2589,1|2589|1|15|0,1571502279,5,35
IOS_YY,0,0|824,0|824|0|00|0,1571502429,0,0
IOS,13,1|2104,1|2104|1|13|0,1571503119,0,0
H5,0,0|2272,0|2272|0|00|0,1571505969,7,70
IOS,24,2|1779,2|1779|2|24|1,1571506629,4,388
ADR,2,0|744,0|744|0|02|1,1571507859,7,406
ADR,12,1|1370,1|1370|1|12|1,1571508219,3,132
IOS,12,1|836,1|836|1|12|0,1571508279,2,196
IOS_YY,13,1|252,1|252|1|13|1,1571509839,1,71
H5,15,1|1897,1|1897|1|15|1,1571509989,9,342
IOS,5,0|145,0|145|0|05|0,1571511309,2,166
IOS,12,1|192,1|192|1|12|1,1571511729,1,88
ADR,11,1|35,1|35|1|11|0,1571511879,0,0
IOS,13,1|1859,1|1859|1|13|0,1571512359,5,455
ADR,15,1|721,1|721|1|15|1,1571512989,4,368
IOS_YY,0,0|2129,0|2129|0|00|1,1571513469,4,40
IOS_YY,11,1|459,1|459|1|11|0,1571513589,0,0
IOS_YY,25,2|2978,2|2978|2|25|0,1571514249,1,98
IOS,14,1|2219,1|2219|1|14|1,1571514309,3,255
ADR,13,1|916,1|916|1|13|0,1571514489,7,168
H5,11,1|2385,1|2385|1|11|1,1571515059,7,679
ADR,15,1|191,1|191|1|15|1,1571515719,3,285
H5,4,0|1519,0|1519|0|04|0,1571516499,6,486
IOS,21,2|272,2|272|2|21|0,1571516799,0,0
IOS,3,0|790,0|790|0|03|0,1571517519,8,696
H5,11,1|1706,1|1706|1|11|0,1571519919,6,276
IOS_YY,23,2|2047,2|2047|2|23|1,1571520219,8,32
IOS_YY,21,2|1311,2|1311|2|21|1,1571525649,0,0
IOS_YY,24,2|703,2|703|2|24|1,1571525889,9,9
H5,5,0|849,0|849|0|05|1,1571526909,1,86
IOS_YY,23,2|1808,2|1808|2|23|0,1571527869,1,63
H5,21,2|1445,2|1445|2|21|1,1571528499,1,65
IOS,2,0|2377,0|2377|0|02|0,1571528679,6,498
H5,10,1|1309,1|1309|1|10|0,1571529909,8,224
H5,23,2|1618,2|1618|2|23|1,1571530059,3,9
IOS_YY,11,1|150,1|150|1|11|0,1571531919,3,72
IOS,4,0|903,0|903|0|04|0,1571533029,3,222
IOS,25,2|2322,2|2322|2|25|0,1571533119,2,24
IOS,10,1|186,1|186|1|10|0,1571533269,7,364
ADR,0,0|893,0|893|0|00|0,1571533449,2,142
ADR,22,2|1641,2|1641|2|22|0,1571536809,4,48
ADR,21,2|1749,2|1749|2|21|1,1571537229,3,126
IOS,12,1|2999,1|2999|1|12|0,1571537469,6,546
ADR,21,2|2561,2|2561|2|21|0,1571537829,5,315
IOS,2,0|1891,0|1891|0|02|0,1571538099,4,240
H5,20,2|2635,2|2635|2|20|0,1571539359,0,0
IOS,3,0|2746,0|2746|0|03|1,1571539749,1,66
ADR,20,2|34,2|34|2|20|1,1571540169,8,480
IOS_YY,15,1|1371,1|1371|1|15|1,1571541249,3,174
ADR,22,2|376,2|376|2|22|0,1571541279,0,0
ADR,23,2|2902,2|2902|2|23|1,1571542689,4,332
IOS,5,0|1024,0|1024|0|05|1,1571543169,4,312
IOS_YY,4,0|405,0|405|0|04|1,1571543529,9,630
H5,4,0|1893,0|1893|0|04|0,1571543859,0,0
ADR,22,2|1723,2|1723|2|22|1,1571543949,7,301
ADR,2,0|1998,0|1998|0|02|0,1571545299,8,344
ADR,1,0|2107,0|2107|0|01|0,1571545779,4,4
H5,3,0|2332,0|2332|0|03|0,1571546019,8,664
H5,25,2|1363,2|1363|2|25|1,1571546199,2,120
IOS,24,2|2109,2|2109|2|24|0,1571548479,2,98
ADR,1,0|581,0|581|0|01|1,1571548809,3,81
ADR,15,1|247,1|247|1|15|1,1571549709,4,220
IOS_YY,15,1|1215,1|1215|1|15|0,1571550639,9,486
ADR,2,0|2950,0|2950|0|02|0,1571552889,0,0
H5,22,2|873,2|873|2|22|1,1571553099,2,112
H5,21,2|1266,2|1266|2|21|0,1571553759,9,738
ADR,15,1|1044,1|1044|1|15|1,1571554569,6,186
IOS,2,0|1269_114,0|1269_114|0|02|0,1571554959,6,576
IOS_YY,14,1|290,1|290|1|14|0,1571556609,9,549
ADR,24,2|822,2|822|2|24|1,1571556939,7,49
IOS,22,2|868,2|868|2|22|1,1571556999,4,380
H5,14,1|2077,1|2077|1|14|1,1571557329,1,61
ADR,24,2|2732,2|2732|2|24|1,1571557629,9,720
ADR,3,0|781,0|781|0|03|0,1571557809,0,0
IOS,20,2|1436,2|1436|2|20|0,1571558589,7,140
H5,21,2|313,2|313|2|21|1,1571562129,3,225
ADR,0,0|2577,0|2577|0|00|0,1571562249,7,518
ADR,5,0|2645,0|2645|0|05|0,1571562639,4,112
ADR,21,2|1652,2|1652|2|21|1,1571562729,8,752
IOS_YY,0,0|1568,0|1568|0|00|0,1571562819,2,46
IOS_YY,21,2|2431,2|2431|2|21|0,1571563239,6,564
IOS,12,1|2957,1|2957|1|12|0,1571563299,4,104
ADR,21,2|1028,2|1028|2|21|0,1571563509,4,396
IOS,1,0|33,0|33|0|01|1,1571563749,3,252
ADR,5,0|1252,0|1252|0|05|0,1571564919,9,783
IOS_YY,5,0|388,0|388|0|05|0,1571565789,8,496
IOS,1,0|273,0|273|0|01|0,1571566539,0,0
IOS_YY,22,2|282,2|282|2|22|1,1571566959,3,141
ADR,1,0|634,0|634|0|01|0,1571567379,4,100
ADR,14,1|1244,1|1244|1|14|1,1571567559,6,510
IOS_YY,25,2|1302_13,2|1302_13|2|25|1,1571567739,9,288
ADR,25,2|1057,2|1057|2|25|1,1571568309,8,664
ADR,21,2|2587,2|2587|2|21|0,1571568369,1,45
H5,20,2|2290,2|2290|2|20|1,1571569839,8,248
H5,13,1|1368,1|1368|1|13|1,1571571639,2,194
H5,24,2|1876,2|1876|2|24|1,1571572839,5,375
IOS_YY,24,2|1625,2|1625|2|24|0,1571573349,0,0
IOS_YY,25,2|1749,2|1749|2|25|0,1571574759,4,332
IOS_YY,13,1|501_96,1|501_96|1|13|1,1571574939,0,0
H5,5,0|1805,0|1805|0|05|0,1571576169,6,264
H5,21,2|367,2|367|2|21|1,1571576949,3,72
IOS,0,0|1025_199,0|1025_199|0|00|0,1571577819,6,312
H5,12,1|1074,1|1074|1|12|1,1571577939,3,153
ADR,13,1|1351,1|1351|1|13|0,1571578209,7,497
IOS_YY,1,0|247,0|247|0|01|0,1571578389,8,272
H5,15,1|555_176,1|555_176|1|15|1,1571578689,1,73
IOS,25,2|68,2|68|2|25|1,1571578779,0,0
ADR,24,2|1834,2|1834|2|24|0,1571579949,1,27
IOS,0,0|1665,0|1665|0|00|1,1571581539,8,240
ADR,22,2|715,2|715|2|22|0,1571581929,8,240
H5,20,2|1055,2|1055|2|20|0,1571582199,3,54
H5,0,0|2159,0|2159|0|00|1,1571582409,3,261
ADR,5,0|503,0|503|0|05|0,1571582829,6,210
IOS_YY,15,1|2506,1|2506|1|15|0,1571584209,6,342
ADR,14,1|2630,1|2630|1|14|1,1571584989,4,348
IOS_YY,10,1|2979,1|2979|1|10|0,1571585139,3,279
ADR,22,2|1509,2|1509|2|22|0,1571585709,0,0
H5,15,1|1301,1|1301|1|15|0,1571586099,0,0
IOS_YY,13,1|136,1|136|1|13|0,1571586159,8,224
ADR,22,2|146,2|146|2|22|1,1571586189,8,344
IOS_YY,5,0|627,0|627|0|05|1,1571587059,9,405
H5,23,2|1836,2|1836|2|23|0,1571504799,8,232
IOS_YY,0,0|58,0|58|0|00|1,1571505399,6,348
IOS,23,2|2171,2|2171|2|23|0,1571505429,6,582
H5,1,0|2132,0|2132|0|01|0,1571505849,6,96
IOS_YY,21,2|2261,2|2261|2|21|1,1571506719,0,0
H5,10,1|1386,1|1386|1|10|0,1571507799,9,153
IOS_YY,5,0|750,0|750|0|05|0,1571508789,1,63
ADR,4,0|48_2,0|48_2|0|04|0,1571510469,1,53
IOS_YY,22,2|2405,2|2405|2|22|1,1571510499,1,42
IOS,4,0|1626,0|1626|0|04|1,1571510739,1,93
H5,11,1|969,1|969|1|11|1,1571511339,6,126
IOS,23,2|703,2|703|2|23|0,1571512419,5,305
IOS_YY,20,2|1190,2|1190|2|20|0,1571512749,7,511
IOS,22,2|325,2|325|2|22|1,1571513679,8,80
H5,11,1|470,1|470|1|11|1,1571514069,3,165
H5,5,0|2228,0|2228|0|05|1,1571514939,4,84
ADR,12,1|626,1|626|1|12|0,1571516049,2,156
IOS_YY,11,1|1497,1|1497|1|11|0,1571516199,6,162
IOS_YY,11,1|1734,1|1734|1|11|0,1571516529,6,294
ADR,13,1|278_150,1|278_150|1|13|0,1571517789,6,486
ADR,12,1|1421_170,1|1421_170|1|12|1,1571518449,6,168
IOS,21,2|1731,2|1731|2|21|0,1571518809,6,198
ADR,2,0|1772,0|1772|0|02|1,1571519019,4,40
ADR,21,2|1653,2|1653|2|21|1,1571519649,5,165
ADR,0,0|479,0|479|0|00|0,1571520189,6,522
IOS,15,1|1808,1|1808|1|15|0,1571520999,3,162
ADR,15,1|2846,1|2846|1|15|0,1571522289,5,495
IOS_YY,21,2|878,2|878|2|21|0,1571522709,4,64
IOS,12,1|1289,1|1289|1|12|0,1571523249,4,48
H5,23,2|2757,2|2757|2|23|1,1571524269,2,180
IOS_YY,13,1|355,1|355|1|13|0,1571526249,6,246
H5,15,1|2876,1|2876|1|15|1,1571526819,0,0
IOS_YY,13,1|2875,1|2875|1|13|0,1571528769,6,168
IOS,23,2|1118,2|1118|2|23|1,1571528799,8,704
IOS,3,0|2593,0|2593|0|03|0,1571529459,5,20
IOS,4,0|2559,0|2559|0|04|0,1571530929,6,264
H5,20,2|2095,2|2095|2|20|1,1571533389,5,0
IOS,2,0|1243,0|1243|0|02|1,1571534319,3,279
IOS,0,0|2587,0|2587|0|00|1,1571536719,4,108
IOS_YY,25,2|30_264,2|30_264|2|25|0,1571537739,7,455
H5,14,1|1652,1|1652|1|14|1,1571539509,3,195
IOS_YY,12,1|1829,1|1829|1|12|1,1571540559,2,140
ADR,12,1|199_185,1|199_185|1|12|1,1571540829,4,12
IOS,12,1|1113,1|1113|1|12|0,1571544519,7,203
H5,14,1|342,1|342|1|14|0,1571545269,6,558
H5,24,2|485_277,2|485_277|2|24|1,1571545539,7,532
IOS,12,1|2539,1|2539|1|12|0,1571546649,3,0
ADR,24,2|2438,2|2438|2|24|0,1571548119,6,594
ADR,2,0|2549,0|2549|0|02|1,1571551689,4,388
H5,3,0|1804,0|1804|0|03|1,1571551839,7,196
ADR,5,0|1789_102,0|1789_102|0|05|1,1571552349,4,316
IOS_YY,25,2|369,2|369|2|25|1,1571555289,5,175
IOS,23,2|2696,2|2696|2|23|1,1571556369,3,201
IOS_YY,25,2|1702,2|1702|2|25|0,1571557149,5,165
IOS_YY,22,2|1094,2|1094|2|22|0,1571558739,8,120
ADR,0,0|1370,0|1370|0|00|0,1571559729,0,0
IOS_YY,24,2|2298,2|2298|2|24|1,1571560119,6,18
ADR,0,0|675,0|675|0|00|1,1571561409,0,0
ADR,20,2|2468,2|2468|2|20|0,1571561439,2,116
IOS_YY,14,1|17,1|17|1|14|0,1571561919,9,657
IOS,11,1|450,1|450|1|11|0,1571562369,2,184
IOS,2,0|2462,0|2462|0|02|1,1571563539,2,130
H5,5,0|843,0|843|0|05|0,1571565279,9,189
IOS,22,2|1819,2|1819|2|22|0,1571565939,9,567
IOS,14,1|2074,1|2074|1|14|1,1571568129,9,9
IOS_YY,4,0|2595,0|2595|0|04|1,1571568219,1,87
IOS_YY,13,1|1504,1|1504|1|13|1,1571569479,2,44
IOS_YY,15,1|377,1|377|1|15|0,1571570499,0,0
ADR,25,2|2617,2|2617|2|25|1,1571572719,1,36
IOS_YY,25,2|2415,2|2415|2|25|1,1571573499,3,258
H5,25,2|2964,2|2964|2|25|0,1571574039,9,423
IOS,11,1|2525,1|2525|1|11|1,1571574579,5,80
ADR,20,2|2191,2|2191|2|20|0,1571574639,1,56
IOS_YY,4,0|1428,0|1428|0|04|1,1571576739,7,469
IOS,12,1|30,1|30|1|12|1,1571579559,1,60
IOS_YY,1,0|2439,0|2439|0|01|0,1571579619,1,21
ADR,3,0|394,0|394|0|03|0,1571580909,1,67
IOS,24,2|2350,2|2350|2|24|0,1571583489,3,126
H5,24,2|711,2|711|2|24|1,1571584689,0,0
IOS_YY,4,0|619,0|619|0|04|1,1571585769,3,240
IOS,20,2|511,2|511|2|20|1,1571586549,3,213
IOS,15,1|1929,1|1929|1|15|0,1571586849,1,61
IOS_YY,25,2|1439,2|1439|2|25|1,1571500839,0,0
IOS_YY,5,0|1058,0|1058|0|05|1,1571502549,9,576
IOS,12,1|1591,1|1591|1|12|0,1571507499,8,624
IOS_YY,22,2|2328,2|2328|2|22|1,1571508459,4,208
IOS,14,1|1024,1|1024|1|14|1,1571511099,1,30
IOS_YY,21,2|905,2|905|2|21|1,1571511789,7,105
H5,12,1|1899_25,1|1899_25|1|12|1,1571513529,0,0
H5,3,0|2543,0|2543|0|03|0,1571514099,3,81
H5,11,1|1059,1|1059|1|11|1,1571514159,6,582
IOS,12,1|2163,1|2163|1|12|0,1571515119,3,279
ADR,15,1|1595,1|1595|1|15|0,1571515419,9,756
IOS_YY,10,1|2876,1|2876|1|10|1,1571515899,1,23
IOS,25,2|2431,2|2431|2|25|1,1571517219,2,30
H5,0,0|1171_261,0|1171_261|0|00|1,1571517309,8,432
H5,20,2|327,2|327|2|20|1,1571517459,9,774
H5,5,0|674,0|674|0|05|0,1571518689,1,19
IOS,12,1|1293,1|1293|1|12|0,1571518719,1,52
ADR,25,2|859,2|859|2|25|1,1571520789,6,390
IOS,21,2|1674,2|1674|2|21|0,1571520879,7,455
H5,11,1|143,1|143|1|11|0,1571520969,5,250
H5,23,2|1781,2|1781|2|23|1,1571521479,9,666
H5,23,2|1810,2|1810|2|23|0,1571521749,5,400
H5,14,1|2932,1|2932|1|14|1,1571521869,7,574
IOS_YY,1,0|2563,0|2563|0|01|0,1571522559,9,558
IOS_YY,3,0|1136_216,0|1136_216|0|03|1,1571523279,9,486
IOS,21,2|2198,2|2198|2|21|1,1571525019,5,190
H5,14,1|1199,1|1199|1|14|1,1571526939,4,148
IOS_YY,22,2|2599,2|2599|2|22|1,1571528019,4,256
IOS,15,1|601,1|601|1|15|0,1571529669,0,0
