platform,server,uid,rid,dataUnix,status
IOS,20,2|1181,2|1181|2|20|1,1571663859,LOGOUT
ADR,4,0|2656,0|2656|0|04|0,1571664219,LOGOUT
ADR,24,2|2808,2|2808|2|24|0,1571665149,LOGIN
ADR,22,2|2730,2|2730|2|22|1,1571665299,LOGIN
IOS,0,0|47,0|47|0|00|0,1571665569,LOGIN
H5,10,1|1459,1|1459|1|10|1,1571665599,LOGIN
IOS,10,1|1103,1|1103|1|10|0,1571665809,LOGIN
H5,22,2|1879,2|1879|2|22|0,1571666649,LOGOUT
ADR,24,2|322,2|322|2|24|0,1571666709,LOGIN
ADR,21,2|1084,2|1084|2|21|1,1571667759,LOGOUT
IOS_YY,5,0|1451,0|1451|0|05|0,1571667849,LOGIN
IOS_YY,22,2|911,2|911|2|22|0,1571668149,LOGOUT
H5,10,1|2438,1|2438|1|10|1,1571668209,LOGOUT
ADR,21,2|858,2|858|2|21|0,1571668539,LOGIN
ADR,23,2|2621,2|2621|2|23|1,1571668629,LOGIN
IOS_YY,5,0|207_7,0|207_7|0|05|0,1571668659,LOGIN
IOS_YY,12,1|1574,1|1574|1|12|0,1571669319,LOGIN
IOS_YY,22,2|9,2|9|2|22|0,1571669559,LOGOUT
IOS_YY,14,1|853,1|853|1|14|1,1571669859,LOGIN
ADR,11,1|2855,1|2855|1|11|1,1571670549,LOGOUT
H5,23,2|182,2|182|2|23|0,1571670849,LOGIN
IOS_YY,25,2|1554,2|1554|2|25|0,1571670939,LOGOUT
H5,25,2|2749,2|2749|2|25|1,1571671239,LOGIN
H5,2,0|118,0|118|0|02|0,1571671569,LOGIN
ADR,3,0|2690,0|2690|0|03|0,1571671659,LOGOUT
IOS,20,2|1475,2|1475|2|20|0,1571671689,LOGIN
IOS,24,2|2944,2|2944|2|24|1,1571671959,LOGIN
IOS_YY,24,2|1676,2|1676|2|24|1,1571672259,LOGOUT
H5,1,0|1644,0|1644|0|01|1,1571672739,LOGIN
IOS,11,1|882,1|882|1|11|1,1571672919,LOGOUT
H5,12,1|1809,1|1809|1|12|1,1571673489,LOGIN
IOS_YY,25,2|2587,2|2587|2|25|1,1571588049,LOGOUT
IOS,1,0|105,0|105|0|01|1,1571589249,LOGOUT
IOS_YY,25,2|1911_224,2|1911_224|2|25|0,1571589459,LOGIN
IOS,15,1|164,1|164|1|15|1,1571589579,LOGOUT
H5,3,0|1835,0|1835|0|03|0,1571589909,LOGIN
IOS_YY,20,2|1055,2|1055|2|20|0,1571589969,LOGOUT
H5,11,1|842,1|842|1|11|1,1571590449,LOGIN
H5,13,1|679,1|679|1|13|0,1571590569,LOGIN
H5,20,2|803,2|803|2|20|1,1571591319,LOGOUT
ADR,22,2|783,2|783|2|22|1,1571591439,LOGIN
ADR,1,0|27,0|27|0|01|1,1571591649,LOGIN
IOS,23,2|1681,2|1681|2|23|1,1571592249,LOGOUT
IOS,2,0|2890,0|2890|0|02|0,1571592849,LOGIN
IOS,2,0|775,0|775|0|02|0,1571592999,LOGIN
IOS_YY,23,2|1535,2|1535|2|23|0,1571593149,LOGIN
IOS,0,0|2826,0|2826|0|00|0,1571593209,LOGIN
IOS_YY,20,2|550,2|550|2|20|0,1571593239,LOGOUT
ADR,3,0|264,0|264|0|03|1,1571593419,LOGIN
H5,2,0|2275,0|2275|0|02|1,1571594019,LOGIN
H5,11,1|272,1|272|1|11|0,1571594769,LOGOUT
IOS_YY,23,2|805,2|805|2|23|1,1571595249,LOGIN
H5,25,2|125,2|125|2|25|1,1571595609,LOGIN
IOS_YY,4,0|355,0|355|0|04|1,1571596239,LOGOUT
H5,11,1|2650,1|2650|1|11|1,1571596329,LOGIN
IOS,2,0|1297,0|1297|0|02|1,1571596599,LOGIN
IOS,22,2|470,2|470|2|22|1,1571596689,LOGOUT
ADR,20,2|1041_76,2|1041_76|2|20|1,1571597139,LOGOUT
ADR,14,1|2698,1|2698|1|14|1,1571597169,LOGOUT
H5,25,2|713,2|713|2|25|1,1571597259,LOGOUT
IOS,1,0|1472,0|1472|0|01|1,1571597619,LOGIN
IOS,12,1|124,1|124|1|12|1,1571598009,LOGOUT
ADR,5,0|2938,0|2938|0|05|0,1571598129,LOGOUT
ADR,15,1|1368,1|1368|1|15|0,1571598849,LOGOUT
IOS,13,1|153,1|153|1|13|0,1571598909,LOGOUT
IOS,5,0|337,0|337|0|05|0,1571599029,LOGOUT
H5,3,0|2902,0|2902|0|03|1,1571599509,LOGOUT
ADR,12,1|93,1|93|1|12|0,1571599809,LOGOUT
H5,1,0|247,0|247|0|01|0,1571601159,LOGIN
IOS,1,0|806,0|806|0|01|1,1571601489,LOGIN
H5,3,0|2032,0|2032|0|03|1,1571602929,LOGIN
ADR,22,2|2214,2|2214|2|22|1,1571603289,LOGOUT
IOS,21,2|1208,2|1208|2|21|0,1571603469,LOGIN
IOS,21,2|1208,2|1208|2|21|0,1571603469,LOGIN
IOS,22,2|2293,2|2293|2|22|0,1571603919,LOGIN
H5,3,0|55,0|55|0|03|0,1571604219,LOGIN
IOS,2,0|1536,0|1536|0|02|0,1571604399,LOGIN
IOS_YY,4,0|2515,0|2515|0|04|1,1571604669,LOGIN
IOS,25,2|233,2|233|2|25|1,1571604699,LOGOUT
IOS_YY,14,1|2118,1|2118|1|14|0,1571604879,LOGIN
H5,14,1|2688,1|2688|1|14|0,1571605599,LOGIN
H5,13,1|497,1|497|1|13|1,1571606229,LOGOUT
ADR,12,1|1704,1|1704|1|12|0,1571606589,LOGOUT
IOS_YY,10,1|1569,1|1569|1|10|1,1571606679,LOGIN
IOS,13,1|1511,1|1511|1|13|1,1571606889,LOGIN
IOS,2,0|1126,0|1126|0|02|0,1571607129,LOGIN
H5,14,1|2079,1|2079|1|14|1,1571607219,LOGOUT
IOS,1,0|763,0|763|0|01|0,1571607489,LOGOUT
IOS_YY,12,1|1858,1|1858|1|12|0,1571607879,LOGOUT
IOS,13,1|2081,1|2081|1|13|0,1571608059,LOGOUT
ADR,5,0|245,0|245|0|05|0,1571608389,LOGOUT
IOS,11,1|45,1|45|1|11|1,1571609229,LOGOUT
H5,2,0|2539,0|2539|0|02|0,1571609349,LOGIN
IOS,25,2|2213,2|2213|2|25|1,1571609589,LOGIN
H5,25,2|2551,2|2551|2|25|0,1571609709,LOGOUT
IOS,12,1|888,1|888|1|12|1,1571609829,LOGIN
IOS_YY,10,1|1223,1|1223|1|10|0,1571609949,LOGOUT
ADR,2,0|1394,0|1394|0|02|0,1571610279,LOGIN
ADR,12,1|2279,1|2279|1|12|0,1571610759,LOGOUT
ADR,24,2|2634,2|2634|2|24|1,1571610789,LOGIN
ADR,12,1|533,1|533|1|12|1,1571610879,LOGOUT
IOS,23,2|2869,2|2869|2|23|0,1571612859,LOGIN
ADR,4,0|948,0|948|0|04|1,1571614749,LOGIN
IOS_YY,20,2|973,2|973|2|20|1,1571615169,LOGIN
IOS_YY,25,2|2218,2|2218|2|25|0,1571615349,LOGOUT
IOS_YY,11,1|1722,1|1722|1|11|1,1571615439,LOGOUT
H5,12,1|2811,1|2811|1|12|1,1571615499,LOGOUT
ADR,14,1|662,1|662|1|14|0,1571616669,LOGIN
H5,10,1|1673,1|1673|1|10|0,1571616789,LOGOUT
IOS_YY,22,2|1783,2|1783|2|22|1,1571616969,LOGOUT
ADR,14,1|1570_3,1|1570_3|1|14|1,1571617089,LOGOUT
IOS,3,0|549,0|549|0|03|0,1571617359,LOGIN
H5,10,1|2031,1|2031|1|10|0,1571618319,LOGIN
IOS,14,1|2028,1|2028|1|14|0,1571618349,LOGIN
H5,15,1|1171,1|1171|1|15|0,1571618709,LOGOUT
IOS,24,2|2264,2|2264|2|24|1,1571618889,LOGIN
ADR,13,1|244,1|244|1|13|1,1571618979,LOGIN
IOS_YY,12,1|334,1|334|1|12|0,1571619009,LOGOUT
H5,0,0|2250,0|2250|0|00|0,1571619489,LOGOUT
ADR,4,0|2244,0|2244|0|04|1,1571619759,LOGIN
IOS,4,0|554,0|554|0|04|0,1571619819,LOGOUT
H5,13,1|2551,1|2551|1|13|0,1571620239,LOGIN
IOS_YY,2,0|1979,0|1979|0|02|0,1571620689,LOGIN
IOS_YY,2,0|1790,0|1790|0|02|1,1571621619,LOGIN
IOS_YY,24,2|994,2|994|2|24|0,1571622639,LOGIN
IOS_YY,23,2|2153,2|2153|2|23|0,1571623269,LOGOUT
H5,2,0|492,0|492|0|02|1,1571623509,LOGOUT
ADR,25,2|586,2|586|2|25|0,1571623869,LOGIN
IOS_YY,12,1|1608,1|1608|1|12|0,1571623929,LOGIN
H5,1,0|1259,0|1259|0|01|0,1571624169,LOGIN
ADR,3,0|279,0|279|0|03|1,1571624409,LOGIN
ADR,11,1|1444,1|1444|1|11|1,1571624529,LOGOUT
IOS,5,0|535,0|535|0|05|1,1571625009,LOGOUT
IOS_YY,5,0|558,0|558|0|05|0,1571625279,LOGOUT
H5,15,1|2997,1|2997|1|15|1,1571625309,LOGOUT
ADR,20,2|2578,2|2578|2|20|1,1571625729,LOGOUT
IOS,0,0|2327,0|2327|0|00|1,1571626119,LOGIN
IOS_YY,5,0|606,0|606|0|05|1,1571626569,LOGOUT
IOS,22,2|2892,2|2892|2|22|1,1571626629,LOGOUT
IOS,0,0|1257,0|1257|0|00|0,1571628249,LOGOUT
IOS_YY,12,1|2785,1|2785|1|12|1,1571628759,LOGIN
ADR,23,2|88,2|88|2|23|0,1571629389,LOGOUT
IOS,5,0|2767,0|2767|0|05|0,1571629839,LOGIN
H5,25,2|2302,2|2302|2|25|1,1571629989,LOGOUT
ADR,0,0|584,0|584|0|00|1,1571630379,LOGIN
IOS,3,0|2318,0|2318|0|03|0,1571631069,LOGIN
IOS,24,2|821_41,2|821_41|2|24|0,1571631189,LOGIN
H5,5,0|1339,0|1339|0|05|0,1571631639,LOGOUT
IOS_YY,23,2|938,2|938|2|23|0,1571631669,LOGIN
IOS_YY,10,1|946,1|946|1|10|1,1571631729,LOGOUT
ADR,24,2|1598,2|1598|2|24|1,1571632119,LOGOUT
ADR,3,0|2277,0|2277|0|03|0,1571632329,LOGOUT
H5,20,2|2543,2|2543|2|20|0,1571632809,LOGOUT
IOS,11,1|2982,1|2982|1|11|1,1571632869,LOGIN
ADR,10,1|1202,1|1202|1|10|1,1571634039,LOGOUT
ADR,11,1|371,1|371|1|11|1,1571634099,LOGIN
ADR,21,2|2935,2|2935|2|21|1,1571634279,LOGIN
H5,2,0|2795,0|2795|0|02|0,1571634369,LOGIN
H5,2,0|2795,0|2795|0|02|0,1571634369,LOGIN
IOS_YY,3,0|2394,0|2394|0|03|1,1571634849,LOGIN
IOS_YY,21,2|1293,2|1293|2|21|0,1571635329,LOGIN
IOS,2,0|891,0|891|0|02|1,1571635599,LOGOUT
IOS_YY,22,2|252,2|252|2|22|1,1571635749,LOGIN
ADR,0,0|831,0|831|0|00|1,1571636169,LOGIN
H5,10,1|822,1|822|1|10|0,1571636769,LOGIN
ADR,13,1|1648,1|1648|1|13|0,1571636919,LOGIN
H5,24,2|476_86,2|476_86|2|24|0,1571637099,LOGIN
H5,12,1|65,1|65|1|12|0,1571637189,LOGIN
IOS_YY,12,1|1146,1|1146|1|12|1,1571637369,LOGOUT
IOS,2,0|2121,0|2121|0|02|0,1571637639,LOGIN
H5,11,1|251,1|251|1|11|1,1571638209,LOGOUT
H5,25,2|214,2|214|2|25|0,1571638389,LOGIN
IOS_YY,5,0|158,0|158|0|05|1,1571638599,LOGOUT
H5,15,1|1162,1|1162|1|15|1,1571638869,LOGOUT
H5,13,1|1662,1|1662|1|13|1,1571639019,LOGIN
H5,12,1|1991,1|1991|1|12|0,1571639139,LOGIN
H5,25,2|2247,2|2247|2|25|0,1571639349,LOGOUT
IOS,25,2|486,2|486|2|25|1,1571639589,LOGIN
IOS_YY,12,1|1216,1|1216|1|12|0,1571640459,LOGOUT
ADR,10,1|1394_126,1|1394_126|1|10|1,1571640519,LOGOUT
ADR,25,2|84,2|84|2|25|1,1571640579,LOGOUT
IOS,1,0|2096,0|2096|0|01|0,1571640729,LOGIN
H5,15,1|735,1|735|1|15|1,1571641029,LOGIN
ADR,1,0|1434,0|1434|0|01|0,1571641749,LOGOUT
IOS_YY,13,1|1434,1|1434|1|13|0,1571642019,LOGOUT
H5,1,0|1739,0|1739|0|01|1,1571642649,LOGOUT
H5,14,1|2417,1|2417|1|14|0,1571642769,LOGOUT
ADR,12,1|2251,1|2251|1|12|0,1571642859,LOGOUT
IOS_YY,25,2|773,2|773|2|25|1,1571643099,LOGOUT
IOS_YY,12,1|1024,1|1024|1|12|1,1571644299,LOGOUT
IOS_YY,22,2|1571,2|1571|2|22|0,1571644419,LOGIN
IOS,3,0|203,0|203|0|03|0,1571645769,LOGIN
H5,5,0|946,0|946|0|05|1,1571646219,LOGOUT
H5,20,2|72_75,2|72_75|2|20|1,1571646909,LOGIN
H5,22,2|293,2|293|2|22|1,1571647239,LOGOUT
IOS,10,1|1467,1|1467|1|10|0,1571647329,LOGIN
ADR,15,1|1048,1|1048|1|15|1,1571647359,LOGOUT
ADR,15,1|1492,1|1492|1|15|0,1571647659,LOGIN
ADR,23,2|1925,2|1925|2|23|1,1571647839,LOGIN
ADR,2,0|1538,0|1538|0|02|1,1571648049,LOGOUT
IOS,2,0|2454,0|2454|0|02|1,1571648169,LOGOUT
IOS,5,0|552,0|552|0|05|0,1571648379,LOGIN
IOS_YY,1,0|697,0|697|0|01|1,1571648799,LOGIN
IOS_YY,15,1|272,1|272|1|15|1,1571649189,LOGOUT
H5,24,2|2008,2|2008|2|24|0,1571649369,LOGIN
ADR,25,2|589,2|589|2|25|1,1571649669,LOGIN
H5,22,2|2125,2|2125|2|22|1,1571651019,LOGIN
ADR,21,2|2946,2|2946|2|21|1,1571651139,LOGOUT
IOS_YY,24,2|1794,2|1794|2|24|1,1571651169,LOGIN
IOS,11,1|1257,1|1257|1|11|1,1571651829,LOGIN
ADR,20,2|86,2|86|2|20|0,1571652009,LOGIN
IOS_YY,0,0|337,0|337|0|00|0,1571652099,LOGOUT
IOS,10,1|698,1|698|1|10|1,1571652219,LOGOUT
ADR,5,0|1409,0|1409|0|05|0,1571652519,LOGOUT
IOS_YY,4,0|956,0|956|0|04|1,1571653059,LOGOUT
IOS,13,1|1067,1|1067|1|13|1,1571653119,LOGOUT
ADR,10,1|281,1|281|1|10|1,1571653179,LOGIN
IOS_YY,5,0|138,0|138|0|05|1,1571653209,LOGIN
ADR,4,0|184,0|184|0|04|1,1571653749,LOGOUT
H5,22,2|261,2|261|2|22|0,1571653779,LOGOUT
H5,12,1|2276,1|2276|1|12|0,1571654019,LOGIN
H5,21,2|2485,2|2485|2|21|0,1571654079,LOGOUT
H5,21,2|1121,2|1121|2|21|0,1571654199,LOGOUT
IOS_YY,12,1|1397,1|1397|1|12|0,1571654349,LOGIN
IOS_YY,12,1|1397,1|1397|1|12|0,1571654349,LOGIN
ADR,10,1|2848,1|2848|1|10|1,1571654379,LOGIN
IOS_YY,25,2|1354,2|1354|2|25|0,1571654619,LOGOUT
IOS_YY,0,0|2438,0|2438|0|00|1,1571654889,LOGOUT
H5,12,1|1491,1|1491|1|12|1,1571654919,LOGOUT
H5,4,0|358,0|358|0|04|0,1571655189,LOGOUT
IOS,12,1|570,1|570|1|12|1,1571655369,LOGIN
IOS_YY,0,0|2267,0|2267|0|00|1,1571655669,LOGOUT
IOS,25,2|2861,2|2861|2|25|0,1571656389,LOGIN
ADR,13,1|1350,1|1350|1|13|0,1571656689,LOGOUT
IOS_YY,2,0|2479,0|2479|0|02|1,1571656809,LOGIN
IOS_YY,25,2|1772,2|1772|2|25|0,1571656839,LOGOUT
IOS,11,1|1717,1|1717|1|11|0,1571657349,LOGOUT
ADR,15,1|1585,1|1585|1|15|0,1571657769,LOGIN
IOS,24,2|969,2|969|2|24|0,1571657889,LOGIN
IOS,21,2|428,2|428|2|21|1,1571658639,LOGOUT
ADR,25,2|1776,2|1776|2|25|0,1571659239,LOGOUT
ADR,4,0|1095,0|1095|0|04|0,1571659299,LOGIN
IOS,25,2|2074,2|2074|2|25|0,1571659389,LOGOUT
ADR,20,2|1295_201,2|1295_201|2|20|1,1571659419,LOGOUT
ADR,12,1|2241,1|2241|1|12|0,1571659479,LOGIN
ADR,11,1|1953,1|1953|1|11|1,1571659809,LOGIN
ADR,25,2|373,2|373|2|25|1,1571660139,LOGOUT
H5,15,1|584,1|584|1|15|1,1571660289,LOGIN
IOS_YY,1,0|2874,0|2874|0|01|0,1571660829,LOGOUT
IOS,21,2|9,2|9|2|21|0,1571661909,LOGIN
H5,25,2|1403,2|1403|2|25|0,1571662239,LOGOUT
IOS_YY,25,2|2204,2|2204|2|25|0,1571662329,LOGIN
ADR,13,1|1325,1|1325|1|13|1,1571662359,LOGIN
ADR,12,1|2069,1|2069|1|12|1,1571662779,LOGIN
IOS_YY,12,1|1271,1|1271|1|12|1,1571662899,LOGOUT
H5,10,1|197,1|197|1|10|0,1571662929,LOGOUT
ADR,22,2|776,2|776|2|22|0,1571663469,LOGIN
IOS_YY,15,1|1549,1|1549|1|15|0,1571663529,LOGIN
IOS_YY,25,2|1406,2|1406|2|25|1,1571665119,LOGOUT
H5,10,1|1459,1|1459|1|10|1,1571665599,LOGIN
ADR,3,0|1341,0|1341|0|03|0,1571665659,LOGIN
IOS_YY,5,0|216,0|216|0|05|0,1571665869,LOGOUT
IOS,4,0|2786,0|2786|0|04|1,1571666019,LOGOUT
IOS_YY,25,2|521,2|521|2|25|1,1571666079,LOGOUT
ADR,3,0|1696,0|1696|0|03|0,1571666139,LOGOUT
IOS_YY,21,2|147,2|147|2|21|0,1571666379,LOGIN
H5,14,1|1442,1|1442|1|14|1,1571666529,LOGIN
IOS_YY,2,0|2209,0|2209|0|02|0,1571666799,LOGOUT
IOS_YY,20,2|1811,2|1811|2|20|1,1571667069,LOGIN
ADR,2,0|2667,0|2667|0|02|1,1571667219,LOGOUT
IOS,2,0|2988,0|2988|0|02|1,1571667279,LOGIN
ADR,21,2|1084,2|1084|2|21|1,1571667759,LOGOUT
IOS_YY,0,0|2619,0|2619|0|00|0,1571668029,LOGOUT
ADR,22,2|1214,2|1214|2|22|1,1571668749,LOGIN
IOS_YY,25,2|1737,2|1737|2|25|0,1571669049,LOGOUT
H5,21,2|1577,2|1577|2|21|1,1571669199,LOGIN
IOS_YY,10,1|443,1|443|1|10|1,1571669409,LOGOUT
ADR,23,2|2304,2|2304|2|23|1,1571670279,LOGOUT
H5,0,0|1214_253,0|1214_253|0|00|1,1571670429,LOGOUT
H5,15,1|2655,1|2655|1|15|1,1571670999,LOGOUT
H5,22,2|1575,2|1575|2|22|0,1571672169,LOGIN
IOS,24,2|203,2|203|2|24|0,1571672229,LOGOUT
H5,14,1|621,1|621|1|14|1,1571672499,LOGOUT
IOS_YY,4,0|1737_268,0|1737_268|0|04|0,1571673189,LOGIN
H5,12,1|1809,1|1809|1|12|1,1571673489,LOGIN
IOS,2,0|1659,0|1659|0|02|0,1571587539,LOGIN
IOS,4,0|1915,0|1915|0|04|0,1571587629,LOGOUT
ADR,1,0|2016,0|2016|0|01|1,1571587659,LOGIN
ADR,10,1|1363,1|1363|1|10|0,1571588079,LOGIN
H5,23,2|407,2|407|2|23|0,1571589039,LOGIN
IOS,1,0|105,0|105|0|01|1,1571589249,LOGOUT
ADR,11,1|833,1|833|1|11|1,1571589369,LOGIN
H5,13,1|218,1|218|1|13|1,1571589609,LOGIN
IOS,23,2|2564,2|2564|2|23|0,1571589999,LOGIN
IOS_YY,0,0|2414,0|2414|0|00|1,1571590269,LOGIN
ADR,14,1|2647,1|2647|1|14|0,1571590329,LOGIN
IOS_YY,24,2|1026_94,2|1026_94|2|24|0,1571590359,LOGIN
H5,11,1|842,1|842|1|11|1,1571590449,LOGIN
IOS_YY,10,1|989,1|989|1|10|1,1571590959,LOGOUT
ADR,1,0|1986,0|1986|0|01|1,1571591139,LOGOUT
H5,10,1|2491,1|2491|1|10|0,1571591259,LOGOUT
H5,12,1|384,1|384|1|12|1,1571591499,LOGIN
ADR,12,1|845,1|845|1|12|1,1571592039,LOGIN
H5,21,2|281,2|281|2|21|1,1571592309,LOGIN
IOS,3,0|2350,0|2350|0|03|0,1571592339,LOGOUT
H5,11,1|141,1|141|1|11|0,1571592639,LOGIN
IOS,1,0|497,0|497|0|01|1,1571593569,LOGIN
IOS,20,2|1971,2|1971|2|20|0,1571594049,LOGOUT
IOS,25,2|847,2|847|2|25|1,1571594379,LOGOUT
ADR,11,1|2457,1|2457|1|11|1,1571594499,LOGIN
H5,0,0|2311,0|2311|0|00|1,1571594649,LOGIN
H5,0,0|2311,0|2311|0|00|1,1571594649,LOGIN
H5,25,2|984,2|984|2|25|1,1571595339,LOGIN
IOS,20,2|1497,2|1497|2|20|1,1571596119,LOGIN
IOS,20,2|1497,2|1497|2|20|1,1571596119,LOGIN
ADR,5,0|258,0|258|0|05|1,1571596749,LOGOUT
ADR,5,0|258,0|258|0|05|1,1571596749,LOGOUT
H5,24,2|2449,2|2449|2|24|0,1571597559,LOGIN
H5,21,2|193,2|193|2|21|0,1571599089,LOGOUT
H5,10,1|2358,1|2358|1|10|0,1571599629,LOGIN
ADR,12,1|93,1|93|1|12|0,1571599809,LOGOUT
ADR,3,0|251,0|251|0|03|1,1571600289,LOGOUT
H5,23,2|1888,2|1888|2|23|0,1571600589,LOGOUT
H5,2,0|478,0|478|0|02|1,1571600679,LOGOUT
H5,3,0|1850,0|1850|0|03|1,1571600709,LOGIN
H5,12,1|999,1|999|1|12|1,1571600949,LOGOUT
ADR,4,0|2730,0|2730|0|04|0,1571601669,LOGOUT
IOS,24,2|504,2|504|2|24|1,1571601819,LOGOUT
ADR,23,2|649,2|649|2|23|1,1571601969,LOGOUT
H5,5,0|2983,0|2983|0|05|0,1571602029,LOGOUT
IOS_YY,12,1|1768,1|1768|1|12|0,1571602359,LOGOUT
IOS_YY,21,2|2681,2|2681|2|21|1,1571603259,LOGIN
IOS,0,0|797,0|797|0|00|1,1571603319,LOGOUT
IOS,1,0|2612,0|2612|0|01|1,1571603829,LOGOUT
ADR,12,1|1048,1|1048|1|12|1,1571604309,LOGOUT
ADR,21,2|18,2|18|2|21|0,1571604999,LOGOUT
IOS,20,2|1695,2|1695|2|20|1,1571605509,LOGOUT
IOS_YY,2,0|543,0|543|0|02|1,1571605809,LOGOUT
H5,4,0|2133,0|2133|0|04|0,1571606439,LOGIN
IOS,13,1|182,1|182|1|13|1,1571606739,LOGOUT
IOS,0,0|1051,0|1051|0|00|0,1571607099,LOGOUT
IOS,2,0|1126,0|1126|0|02|0,1571607129,LOGIN
ADR,10,1|378,1|378|1|10|1,1571607399,LOGIN
H5,13,1|30,1|30|1|13|0,1571607639,LOGOUT
H5,12,1|1569,1|1569|1|12|1,1571608029,LOGOUT
H5,13,1|151,1|151|1|13|1,1571608359,LOGOUT
IOS_YY,12,1|1855,1|1855|1|12|0,1571608419,LOGIN
H5,5,0|2988,0|2988|0|05|1,1571608569,LOGIN
ADR,11,1|1741,1|1741|1|11|0,1571608629,LOGOUT
ADR,4,0|834,0|834|0|04|0,1571608749,LOGIN
ADR,4,0|834,0|834|0|04|0,1571608749,LOGIN
ADR,23,2|1604_14,2|1604_14|2|23|0,1571609529,LOGIN
IOS_YY,10,1|1223,1|1223|1|10|0,1571609949,LOGOUT
IOS,4,0|2973,0|2973|0|04|1,1571610039,LOGOUT
ADR,25,2|359_88,2|359_88|2|25|0,1571610579,LOGIN
ADR,12,1|2709,1|2709|1|12|1,1571611089,LOGIN
IOS_YY,15,1|197,1|197|1|15|1,1571611539,LOGOUT
ADR,24,2|462_212,2|462_212|2|24|0,1571612889,LOGIN
ADR,22,2|1674,2|1674|2|22|1,1571613279,LOGIN
ADR,14,1|2825,1|2825|1|14|0,1571613519,LOGOUT
H5,5,0|2527,0|2527|0|05|1,1571613819,LOGIN
IOS,10,1|2569,1|2569|1|10|0,1571613939,LOGOUT
ADR,22,2|6,2|6|2|22|1,1571614359,LOGOUT
IOS_YY,20,2|1504,2|1504|2|20|0,1571614509,LOGIN
IOS_YY,1,0|1654,0|1654|0|01|0,1571614719,LOGIN
ADR,4,0|948,0|948|0|04|1,1571614749,LOGIN
IOS,23,2|2164,2|2164|2|23|0,1571615049,LOGIN
IOS,23,2|2164,2|2164|2|23|0,1571615049,LOGIN
H5,10,1|1466,1|1466|1|10|0,1571615229,LOGIN
ADR,13,1|1586,1|1586|1|13|1,1571615529,LOGOUT
IOS,21,2|462,2|462|2|21|1,1571616159,LOGOUT
ADR,4,0|1483,0|1483|0|04|0,1571616939,LOGIN
IOS_YY,22,2|1783,2|1783|2|22|1,1571616969,LOGOUT
IOS,23,2|955,2|955|2|23|1,1571617329,LOGOUT
ADR,2,0|1893_56,0|1893_56|0|02|1,1571617659,LOGOUT
IOS,14,1|1909,1|1909|1|14|0,1571618169,LOGIN
ADR,21,2|2429,2|2429|2|21|1,1571618229,LOGOUT
IOS,0,0|1040_178,0|1040_178|0|00|1,1571618499,LOGIN
IOS_YY,0,0|1558,0|1558|0|00|0,1571618829,LOGOUT
H5,2,0|1589,0|1589|0|02|1,1571620419,LOGOUT
IOS,13,1|908,1|908|1|13|0,1571620929,LOGIN
ADR,4,0|437,0|437|0|04|0,1571621529,LOGIN
IOS_YY,23,2|2112,2|2112|2|23|1,1571621559,LOGIN
IOS_YY,4,0|1404,0|1404|0|04|1,1571622009,LOGOUT
H5,14,1|732,1|732|1|14|0,1571622129,LOGOUT
H5,12,1|2767,1|2767|1|12|1,1571622219,LOGIN
IOS,3,0|636,0|636|0|03|1,1571622309,LOGIN
IOS_YY,14,1|1257,1|1257|1|14|1,1571622459,LOGOUT
IOS,12,1|2128,1|2128|1|12|1,1571622519,LOGOUT
IOS_YY,15,1|88,1|88|1|15|1,1571622609,LOGIN
H5,2,0|991,0|991|0|02|1,1571622969,LOGOUT
ADR,4,0|187,0|187|0|04|1,1571623599,LOGIN
ADR,1,0|1274,0|1274|0|01|0,1571623719,LOGOUT
IOS_YY,23,2|67,2|67|2|23|1,1571624259,LOGOUT
ADR,5,0|2308,0|2308|0|05|0,1571625189,LOGOUT
H5,1,0|1333,0|1333|0|01|1,1571625489,LOGOUT
IOS,21,2|110,2|110|2|21|0,1571625879,LOGIN
H5,12,1|2501,1|2501|1|12|1,1571626269,LOGOUT
H5,24,2|397,2|397|2|24|0,1571626419,LOGOUT
ADR,12,1|1968,1|1968|1|12|1,1571627259,LOGIN
IOS_YY,22,2|521,2|521|2|22|0,1571627799,LOGIN
H5,21,2|2118,2|2118|2|21|1,1571627919,LOGIN
ADR,25,2|1538,2|1538|2|25|1,1571628279,LOGIN
IOS_YY,3,0|1514,0|1514|0|03|1,1571628309,LOGOUT
ADR,1,0|2504,0|2504|0|01|1,1571628459,LOGIN
IOS_YY,24,2|2627,2|2627|2|24|1,1571628549,LOGOUT
H5,21,2|1884,2|1884|2|21|0,1571629569,LOGIN
ADR,2,0|1799,0|1799|0|02|0,1571629629,LOGOUT
IOS,14,1|2196,1|2196|1|14|0,1571629959,LOGIN
IOS,14,1|2196,1|2196|1|14|0,1571629959,LOGIN
H5,25,2|2302,2|2302|2|25|1,1571629989,LOGOUT
IOS_YY,13,1|2376,1|2376|1|13|1,1571630229,LOGOUT
IOS_YY,13,1|2376,1|2376|1|13|1,1571630229,LOGOUT
H5,3,0|2217,0|2217|0|03|1,1571630289,LOGOUT
ADR,4,0|184,0|184|0|04|1,1571630319,LOGIN
ADR,4,0|184,0|184|0|04|1,1571630319,LOGIN
IOS_YY,13,1|1458,1|1458|1|13|0,1571630979,LOGIN
H5,25,2|1396,2|1396|2|25|0,1571631249,LOGIN
IOS_YY,0,0|2870,0|2870|0|00|0,1571631459,LOGOUT
